compound_id,split,cv_fold,half_life_min,class,binary_class,data_source
CPD-3018,train,2,120.0,Stable,0,New
CPD-3019,train,1,120.0,Stable,0,New
CPD-3020,internal_test,,48.76,Stable,0,New
CPD-3021,internal_test,,81.66,Stable,0,New
CPD-3022,train,3,0.961496203,Unstable,1,New
CPD-3023,train,0,93.53,Stable,0,Old
CPD-3024,train,0,120.0,Stable,0,New
CPD-3025,train,1,120.0,Stable,0,New
CPD-3026,train,2,42.35,Stable,0,Old
CPD-3027,train,2,120.0,Stable,0,New
CPD-3028,train,2,120.0,Stable,0,Old
CPD-3029,train,4,101.1978502,Stable,0,New
CPD-3031,train,3,62.19,Stable,0,New
CPD-3032,train,0,109.86,Stable,0,Old
CPD-3033,train,1,10.41,Unstable,1,Old
CPD-3034,train,2,120.0,Stable,0,Old
CPD-3035,internal_test,,113.49,Stable,0,New
CPD-3036,train,2,119.23,Stable,0,Old
CPD-3037,internal_test,,120.0,Stable,0,Old
CPD-3038,internal_test,,48.31282349,Stable,0,New
CPD-3039,train,0,107.71,Stable,0,New
CPD-3040,train,1,9.43,Unstable,1,Old
CPD-3041,train,1,114.0131732,Stable,0,New
CPD-3042,train,3,120.0,Stable,0,New
CPD-3043,train,1,120.0,Stable,0,Old
CPD-3044,external_test,,108.86,Stable,0,New
CPD-3045,train,1,120.0,Stable,0,Old
CPD-3046,train,1,120.0,Stable,0,New
CPD-3047,train,0,120.0,Stable,0,Old
CPD-3048,train,4,109.93,Stable,0,Old
CPD-3049,train,3,8.1,Unstable,1,Old
CPD-3050,train,4,120.0,Stable,0,New
CPD-3052,train,3,14.67,Unstable,1,Old
CPD-3053,train,0,120.0,Stable,0,New
CPD-3054,train,4,120.0,Stable,0,New
CPD-3055,train,1,32.1,Stable,0,Old
CPD-3056,train,3,62.95,Stable,0,Old
CPD-3057,train,2,120.0,Stable,0,New
CPD-3058,train,3,120.0,Stable,0,New
CPD-3059,train,4,112.74,Stable,0,New
CPD-3060,train,4,120.0,Stable,0,New
CPD-3061,train,2,120.0,Stable,0,New
CPD-3062,train,1,99.84,Stable,0,New
CPD-3063,train,0,120.0,Stable,0,New
CPD-3064,internal_test,,120.0,Stable,0,New
CPD-3065,external_test,,75.15,Stable,0,New
CPD-3066,train,0,105.22,Stable,0,Old
CPD-3067,train,0,120.0,Stable,0,New
CPD-3068,train,0,120.0,Stable,0,New
CPD-3069,external_test,,2.04,Unstable,1,Old
CPD-3070,train,1,94.73,Stable,0,Old
CPD-3071,internal_test,,120.0,Stable,0,Old
CPD-3072,train,0,11.31,Unstable,1,Old
CPD-3073,train,1,120.0,Stable,0,New
CPD-3074,train,2,120.0,Stable,0,Old
